feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Siphoviridae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
CON43	0	5.78477166328241e-05	4.26728754738616e-05	9.1795907145045e-05	3.30994857494153e-05	0.00927471354431977	0.000916804832973038	0.0293418623861891	0	0.000777379614539346	3.19112990814876e-05	0	0.0902074034145972	0	5.40794674859678e-05	0.000202365163643348	0.0400871436471174	0.0165413576716511	1.07955245828862e-05	0.0502336127756004	0.00156260126108701	0.183631363932037	0.00566065707876974	0.0028173603306092	2.18965828803824e-05	0	0.000627973628095061	0	0	0	0.000289034894021048	0.216685359106166	0	0.0119815046184306	0.155240152724761	0.000430327262932912	0.0036673890728447	0.0130848547582684	7.92350766555235e-05	0	0.0029554276214224	0.163360016724236
CON44	0.0161525532568726	0.000683854343903656	0	0.000484942340264482	0.000356967544910958	0	0	0.0855851626457511	0	0	1.42155216999939e-05	0	0.101174605743036	0	0	0.00540790035515991	0.145489757190114	0.000401614813065012	0.0764258036639893	0.115942637386435	0	0.217355537393228	0.0625215843391987	6.18111943547884e-05	0.000396771005670941	0	0	0	0.000201053106907568	0	8.87680355044066e-05	0.00962671619518228	0.000925799013232194	0	0.138562796716109	0	0.000506072572519784	0.0211341634613005	0.000337908215816892	0	0	0.000161003945772523
CON45	0	0.00140369285833478	0	0	0	0.0168156279320569	0	0.112474668315542	0	3.13610875837944e-05	0	0	0	0	0	0.018705818855884	0.00123220989648267	0.000662728654675879	0.0136771119260165	0.0605027931261178	0	0.658710055611767	0.000102575497555524	0	2.29691547655296e-05	0	0	0	0	0	7.2518335788113e-05	0.000439322698135458	0	0	0.0234306442025436	0	0	0.00800429907685062	0	0	0.000554369075934857	0.0831572336939648
CON46	0.00159657853912997	0.000216286749188808	0	0	1.768193383774e-05	0.0176889732491357	0	0.0957021991354737	4.75410485259989e-05	0.00816571721910421	0.000330018282118724	2.20190119488835e-06	0.0741183962939735	6.50561716671559e-06	7.82675788364867e-05	0.00457351559247973	0.065374980270465	0.00858541293170566	0.00186991454654997	0.0816318836894402	0	0.39752083273768	0.00211659420465611	1.53132219462691e-05	0	1.17101109000882e-05	3.83330980746476e-05	0	0.000116400504075235	2.1218320605288e-05	0.00750447961785138	2.02841807044262e-05	0.00139290267860279	0.00904741183696045	0.190476763987252	0	5.47139084790446e-05	0.00363477171639233	0.000821409232111312	0	0.00172378837634374	0.025476997689038
CON47	0.000367621018806517	0.000497354025855217	0	4.10360605896678e-05	4.91751316475816e-05	0.0316981611491399	5.3377163682132e-06	0.0390892326487593	0	0.000641018094063512	0.000167589151504113	0	0.0210669443894373	3.61147618104641e-05	0	0.00102325158462981	0.00687914285814877	0.254649614694484	7.92329103451797e-05	0.0358280015162143	0.00161312602753406	0.201243831767143	0.0297963820201333	0.00376967700872558	0.000652450649689043	0.000909342445963477	0.000281422577881541	0	0.00159927067866338	0	0.00341693345469005	0.0486605530759991	0	0.0173976618758075	0.0511094292046753	0	0.00102222946872952	0.219970925723935	0	0	0.00757853512696252	0.0188594011816644
MI1	0	6.06761364779668e-05	0	0	7.69114745831827e-05	0.172826378021618	0.000207963674118928	0.212123153982723	0	0.0103910979439767	0.000125823870315421	0.000241156685287429	0.0600215634183437	0	0.000299975389016072	0.0104695228822816	0.00700375975345676	0	0.0138060568474172	0.00751758068696465	0.00423590978173962	0.245390393667392	0	0	0	0.0012241513725138	0	0	0	2.82054602675352e-06	0.00234965242789678	0	0.000503157893650624	0.0762377080518163	0.108909571746522	0	0.000335851358600266	0.00113437545629641	0.000110207676459981	2.50409452131292e-05	0.0157769305820626	0.04859260772723
MI2	0.00261858453561236	3.70227860700012e-05	0	0	0	0.281655610833329	0.033329370189567	0.0197898329810817	0.00105098559372157	0.00144706586059332	0	0.00305402868613758	0.0609429171848435	0	0.001211317333938	0.039969659375318	0.000528954276859204	0.000684470044903924	0.00100780906543217	0.0586867345551523	0.00663630931985933	0.189104598735038	0.00107081803467868	1.47823590270465e-05	1.94645541939843e-05	0.00743218216548518	0.00152355286307037	1.95648869475616e-05	0	0	0.000568385049015058	6.35440772655844e-06	0.000181000287453339	0.0802306181785227	0.163515164710429	0	4.6955728674148e-05	0.00226842322562779	0.00646152966312776	0	0.00870898334325791	0.0261769491853064
MI3	0	0	0	0	0	0.274657407596133	0	0.0406425261559747	0.000329254590624624	0.000582650524807467	0	2.55197327079876e-05	0.0629947096092937	0	0.00033095590613849	0.00794634437835149	0.00021406552259759	0	9.12372143220209e-05	0.0689335016812835	0.00428611416634389	0.256243502684392	3.05236018664166e-05	6.70852058506707e-05	7.50580373764334e-06	0.0150317563884314	0.000795515118807032	0	0.000114488526344854	0	4.69362927060634e-05	0	0.00545872086493011	0.116907730287316	0.135337247270831	0	0	0.00174168005841049	0.000145712669893451	9.37391489012353e-06	0.00702793423301345	0
MI4	0.00171395241794079	1.00149142102419e-05	0	0	0	0.514750566543696	0	0.00431642802461426	0	0.000110497886786335	0	0	0.00707213181870443	0	0.000197694406510175	0.00212666703254487	0.0859097367800128	0	0.000149756350490484	0.01558480889741	2.70402683676529e-06	0.184763015749721	0	0	0.000132297016717295	0.00224724659963618	0.000315670095906825	0	0.00504240915571469	0	0	5.19440217037882e-05	0.00442529014207959	0.0314108770781448	0.0774672976329684	0	0.000677408797180763	0.0443809921735448	0.000108661819181125	0	0.00572552645399531	0.0113064041637473
MI5	0.00455349061081232	0.00145729743974734	0	2.37794797357568e-05	0	0.0717273735802429	0.0306782215355081	0.0232901120307242	0.000136906857596305	0.00682561989956389	0.000280388041943085	0	0.0354682130602219	0	0.00122943407216177	0.0105052845697334	0.0930900188990915	0	0.00124380666947264	0.0316552434242395	0.00486654046756893	0.18369546683385	0.014780485327991	0	0	0.00453667012588159	0.0059301126685738	0	0.00116995040299923	0	0.0103342121949285	1.6086118644776e-06	0	0.14433728058709	0.268369613126049	0	0	0.0158298947506239	0.000226499544483083	0	0.00688744654687686	0.026869028640425
MI6	0	0	4.51283661867061e-05	0	0	0.261911762336746	7.92498137912884e-05	0.292141630490872	0	1.74109439389952e-05	0	0	0.050617883380897	0	4.36274227436894e-05	4.40276743284939e-05	0.00135345073401638	0	0.000485204983679242	0.0175374234397935	0.00080410543387222	0.0741442045755228	0.0123739445157244	0	0	0.000873649146732	0.000359325860258231	3.20201267843583e-06	4.5028303290505e-06	0	0.00118854708107692	0	0.000185116357972076	0.0124856480621836	0.248489192023133	0	0.000170473820827978	0.00185266452316377	0.00364549143439929	0	0.0115401537559792	0.00760297897915366
MI7	0.0130272394570135	2.05330736139875e-05	0	0	0	0.317445816120145	0.000123335786657931	0.0474798141516483	0	0.000210996216317647	0.000405682716972009	5.6654801777724e-06	0	0	0.0018172800235684	0.00487468215368594	0.179367042253666	0	0.0266537150356178	0.000260406070716523	0	0.165420896248062	0.00112822028897726	0	0	0.00229956689979259	0.000303669737528605	0	0	5.56247144726752e-06	0.0315838158863155	0.0201634096164487	0.00294450456148411	0.0249321301226886	0.13019046829314	0	0	0.000452002309455738	0.00127009764712608	0	0.0276134473777325	0
MI8	0.00301964683950214	0.000467236804455623	0.0558214719401304	0	6.95012183898445e-05	0.136249142937901	0.00497056722493389	0.0136750310278178	0	0.00567559113793179	0	0.00021007546246842	0.0313731370068566	1.92717242732903e-05	0.0054119717181296	0.00933957646080525	0.00400400824529105	0	0.0428043447760676	0.0620089255419164	0.00858815006276639	0.204444770347678	5.26213747887712e-06	0	0.00024889226880611	0.0285796595697745	0.00682905850724642	0	8.89096215586904e-05	9.29416489775703e-06	2.15269260499517e-06	0.0273327721753478	7.85220254964912e-05	0.132135142351411	0.0902535851386851	0	0.000204676646093987	0.103297740554344	0.00107378357320593	0	0.0213492434857301	0.000358884610004198
MI9	0.00691259936457582	0.000186420570970773	0.00437120401698484	0	2.64257690434675e-05	0.0616762712670505	0	0.00143523074150909	0.000211808065184904	3.05453756243884e-05	0	0	0.0309929055685694	3.5569286088926e-05	0.000665266223714065	0.00717936901024276	0.478652064726722	0.00123779106025276	0.00147280959178383	0.0091122013368961	0	0.173756565413659	2.31099881368728e-05	0	0.00196806668537794	0.00458261016933257	0	0.000157449353958607	0.000125832210768451	0	0.00118453760932867	8.52055214785569e-05	0	0.00357923477135514	0.162158834613537	0	0.000614256786130794	0.026264200082928	0	0.00193343519590906	0.0172225679416905	0.0021456116811947
MI10	0	0.000471563980554009	0	0.00140544693686872	0.000693169151213017	0	0	0.426526647574986	0	0.0149641572195204	0.000180019833112885	0	0	2.70132853812005e-05	0	0.000428500816962857	0.0495124995557932	0.0348840150567791	0.0239245602109978	0.00266263011656886	0	0.229416065563787	0.00796063648799244	0	6.72239010249722e-05	0	0	0	0	0	0.0471338869842499	0.00021170717296208	0	0	0.0152269353111549	0	0.000330758089705692	0.138658747077084	0	0	0	0.00531381567330064
MI11	0.00758093344804367	0	0.00308813924230659	2.41114751373283e-05	0	0.218452855400593	0.0081658322645273	0.000608364144896567	0	0.0112669964644891	6.04997380385149e-05	0.00419012547693278	0.0360250944343438	0	0.000204760496194434	0.00295357068501687	0.000308450041601647	0.000567112777701108	0.0397868926484352	0.0612951106485457	0.00116758713101536	0.322961544815751	0	4.27136992559723e-05	0	0.00767438666902727	0.00511554361718242	0	0	0	0.0166999681619703	0	4.65225641577786e-05	0.0723766630031281	0.164749628686683	0.00707279006087586	7.57011899234029e-05	0.00085046512021764	0.00281349287670848	0	0.00376516497860267	8.97803869711515e-06
MI12	0.00167096200753761	0.000541852678526863	0	0	0	0.02682380407655	0.0126788495200556	0.176746481551572	0.000310999237995961	0	0	0.000624154865161387	0.0748329736822289	0.000101829488558	3.78566098639151e-05	0.0014970132812009	0.0143161478966699	0	0.0328352580171555	0.00639724793627569	0.000540175486950614	0.0856149195295463	0.409775359356264	0	0	0.00239690642812424	0.00108777853659604	0	0	0	0	0	0	0.0245580380564353	0.0458455924723172	7.06816449990813e-06	3.72975460051654e-05	0.0322256388123216	0.000158734202752176	0.039689221192897	0.00864783936593855	0
MI13	0.000280940392021293	5.87771983307274e-05	0.000324892790773044	0.00010565279699946	0	0.0887908402783401	0.00319714550920106	0.017069399515229	0.000127159196388679	0.000393518388824078	0	0	0.00979950572169402	0	1.32239996244383e-06	0.00217402553825767	0.384488902680515	0	1.3154399626415e-05	0.0388341888971091	0.000262983592531266	0.148539028181491	0.112441128406672	0	0	0.00340636310325928	0.00095348517292102	0	9.10367974145549e-05	0	0	0	0.000277181992128031	0.0267114352413952	0.111262730840139	0	0.00275358472179819	0.0317155706992777	0	3.75839989326141e-06	0.00270656992313341	0.0132157172246736
MI14	0.00302348172294312	0.000647672963251966	0.0139379705481151	0	6.40012965553998e-05	0.0630691285899267	0.00436892000281404	0.0124515278369355	0	0.00859864978430052	2.24760458769356e-05	4.0214987914338e-05	0	1.53199953959382e-05	0.000168419159911926	0.0195504307035285	7.61968192061139e-05	0	0.00866617871137472	0.0495688865944733	0.00692675449727536	0.309539095922725	0.000194221257420874	0	6.62186643100753e-05	0.00313908721451642	0.0040125285309717	0.000360725417908308	9.36333929133331e-05	8.46631324512377e-06	0.00580940272780583	0.00105321608698962	0.00326053849380659	0.0685567778179369	0.369990285913445	0	0.000371442695389238	0.0350513431503595	0.000758238982655549	0.000355014016115963	0.00612185000232824	6.16831393573302e-05
MI15	0	0	0	0	1.54788013544259e-05	0	0	0.00127131188342774	0	0.000224391365330054	8.71323255050461e-06	0	0.00292467338704056	0	9.07201271434894e-05	0.000140846841463451	0.0305048221420802	0.899887589049237	0.00315296007986378	0	0	0.0113095708333185	0.0356026782358349	0	0.000290714441332131	0	0	7.48312913160978e-06	0	0	0.000117782402359174	3.69031025668428e-06	0	0	0	0	0.0136042604221879	0.00063627099342332	0	0	0.000206042322664875	0
MI16	0.000611973985060738	0.000218361366591314	0	0	0.000148633380578361	0.0120083851035691	0.00176775175807484	0.22091024789061	7.51802471824926e-06	0.000180060078499692	0	0	0.125416907488979	0	0	0.00349334162077032	0.000948896633357417	0	0.000270648889856975	0.169138691402458	0	0.360331440585948	0.00315069579149443	0	0.000133698926070488	0.000411459460931213	0.000106471485198991	5.47596665288703e-05	3.3221541660372e-05	0.000231094597645646	6.69171929876608e-05	1.34105305784988e-05	0	0.0286949796154855	0.0484774425224151	0.001353752423928	0.000157201219559069	0.0209636394121	0	7.38256481341601e-06	0.000215889223328106	0.000475125616202873
MI17	0	0.000502139410054853	0	8.98600686894405e-05	0.00460514341532343	0.125488980126588	0	0.1665170681628	0	0.000550771544607751	9.63219163255351e-05	0	0	0	0	0.00169051357688037	0.0416155103728812	0.00983553790035186	0.137031320844736	0	0	0.368529637533426	0	0	0.000796927552995231	0.00178033999011338	0	1.8577811953772e-05	1.28227289028752e-05	3.42612546538765e-05	0	0	0.0176774948385992	0	0.0136788227482884	0	3.85691530779396e-05	0.0617240061409093	0.000558545955044926	0	0.0189425697906469	0.0281842571621504
MI18	0.00262783202896862	0.000300360260389085	0	0	0	0.0511083714989194	0.00258279484514372	0.0369845623253776	0	0	0	0	0.0320578450037902	0	3.10136295800178e-05	0.0051945132709175	0.411869967806842	0	0.00432147959824	0.0492021457251572	0.00291962983075626	0.326946593215154	0	0	0	0.000664534434685752	0.0048336764328474	5.51166134384011e-05	0	7.21403992404761e-05	6.27014684987312e-06	0	3.46880704759112e-05	0.0194424106732462	0.0456504109289063	0	0	0.00149178929326579	1.0214271481245e-05	3.49240437444548e-05	0.00155671565258221	0
MI19	0	0.00423370301256836	0	0.00268741523668842	7.01793727755887e-05	0.0944488455493179	0	0.239023342039467	0	0.0043082601121757	0.00456040360333749	0	0	0	0	0.0191601565230776	0.00281083998465013	2.65378479257787e-05	0.00339945759625196	0.0106618009873165	0	0.288767961066602	0.0298903043463565	0	7.85954677699534e-05	0	0	5.08019927684026e-05	1.35404108981914e-05	0	0.00308205543301691	0.000708377285936964	0	0	0.0162369888189463	0	0.00352773517318219	0.271163221067604	0	8.11067219214978e-06	0	0.00108136639917511
MI20	3.89418156948599e-05	0.00023485839233024	0	0	9.53923547253934e-05	0.00186196216438678	0	0.134492352679354	0	2.01249693513486e-06	0.000115617948923499	0	0.110483968617123	0.000110754414663589	0.000488835505544264	0.00862958685785838	0.00282373444968775	0	0.00134585732537145	0.0316128049813324	0.00265770345253912	0.139597856154098	0.00133119963936055	0	6.91292697218831e-05	0	0	0	0	0	0	0	0.000222179661638891	0.00172199300254815	0.412817458813412	0	4.80315935185523e-05	0.142950474798339	0.00615170000647355	0	7.14436411972882e-05	2.41499632216185e-05
MI21	0.00753120711526942	0.000414789469227357	0.000519870835010364	1.43525767898738e-06	0.000165943125932448	0.0633300274564794	0	0.0783981827177346	0	0.000810920588627878	0.000113111974224959	0	0.0694583727089443	0	0.000568396213680889	0.00317472164031636	2.09137547509592e-05	0	0.00118224225386305	0.0286733045283952	0.000869185215834395	0.170990141215003	0	0	0.000747769250752436	0.00290475650545921	0.000631615897160097	7.82215435048135e-05	0	0	0	0.0443427644115422	0	0.00288886615258471	0.374324190126807	0.130875919308173	0.000234938012929485	0.00339670816133308	0	3.59497875784464e-05	0.012530927240022	0.000784607531179777
MI22	9.91047855103023e-05	0.000141062810166364	0.0186830733424896	0	0	0.015774739633447	0.00344241365925108	0.352214249701174	3.1339654779957e-05	0.00589845292069088	9.65962385816442e-05	0	0.147673449869198	0	0	0.00899661146855423	0.00150873634113379	4.5463117624872e-05	0.00450009264441808	0.131145836884244	0.000319444551353598	0.162437210726739	0.0105710511210249	0	0	0.00103503333549595	0	2.14429216915496e-05	0	3.98618416060858e-06	0.00206872648838618	0.00248098727610016	0	0.0393286894746044	0.0872654405530734	0	0.000111406974557698	0.000766893723381912	0	0.000103159696984026	0.00323530390118222	0
MI23	0	0.00122720775061554	0	0.000741403034996171	5.06467778574754e-05	1.01773295153384e-05	0	0.407569973081135	0	6.41480163391031e-05	0.000206116623012662	0	0.305005519059568	0	0	0.00362384891661814	0.00179614445749488	0	0.0022621427877275	0.00752481589313709	0	0.0910286737520983	0.0640376077340579	2.11428023938176e-05	6.88768765179465e-06	0	0	7.91570073415206e-06	0	0	2.8270359764829e-05	0	0	0	0.0545560374728587	0	0.000414906080039454	0.0597705652989111	0	0	0	4.58493834731408e-05
MI24	0	0.000151141005141886	0	0	0.000103158079141669	0.00251915573259939	1.78242150891466e-05	0.237058412454491	5.43065266751193e-05	0	1.31336321709501e-05	0	0.147247925554959	0	0.00119026147428634	0.00970033394518223	0.00136120716286062	0	0.00711325162291565	0.0767908880110821	0.00279537894889318	0.333484705972199	0.0505362361254729	0	0.000267050520809319	0.0014114485176733	0.00149848488959983	5.64954653702775e-05	7.87670479670475e-05	7.79679116180216e-05	0	0.00965367133141082	5.94140502971553e-06	0	0.0982905743848101	0	0.00467724081567363	0.00847880191810794	0.000898298746422609	0	0.00325276290100532	0.00121517368134077
MI25	0	0.000130224126582317	0.00160542089645558	0	4.4253873102019e-05	0.00721612180777072	0	0.230250702589444	0	0.00560505076085029	0	0	0.21644224235187	0	0	0.0129430060525968	0.0421533366253072	9.69322220468535e-05	0.00580402402362777	0.00406983382975151	0.000361034464733674	0.229401319191717	0	0	0.000366413949308002	0.00010028171244219	0	3.69458940576489e-05	0	0	0.00093633481505992	0	0.0017712714208792	0.0264847588882872	0.164607626654297	0.000182259644037137	0.00121616951263392	0.0476270467627769	0.000115811167911476	0	0.000431576762453633	0
MI26	3.01164475414362e-05	0.0018371033000276	0	0	1.65385237346191e-05	0.00359549547783676	0.000103212638862346	0.455250430001617	0	0.000148710594074662	0.000217893348709396	0	0.206343299733587	0	0	0.0219029606543756	0.000310556723461182	0.0004740022574064	0.0112828463248542	0.048891857655989	0.00763994721828838	0.198572439550675	0.000237868890751005	0.00191806039460509	1.58238961658393e-05	0	0	5.80890123765328e-05	0	1.36119536910446e-05	0.000914519108732832	0.000126284900368666	0	0.00321521152159319	0.0114845754785555	4.69612402341035e-06	5.97905065879134e-05	0.0252163143620812	0	0.000100456218239909	9.18806874145507e-06	8.09911244617154e-06
MI27	0.000821207567140474	7.03602532833941e-05	0.00146093840030793	0	0	0.0532933295979091	0	0.636715075106698	0	0.000376031958830127	0	0	0.0365753346420836	0	0.000230918160751889	0.000199421640069792	0.0199672057685945	0	0	0.0253548343272873	0.00172534696019711	0.109036595104454	0	0	0	0.000221117741226344	0.00033345082571914	1.41937110369959e-05	0	0	0	0.000442641017053744	0	0.0293336356819081	0.0576770910462355	0.0129598044241797	0.00652312544165252	0.000431387431874412	0	0.000234669355811666	0.00600039134089003	1.89249480493278e-06
MI28	0.00728393602042835	9.89846926302401e-05	0	0	0.000166899471504144	0.112190790614144	0	0.0418743749501658	0	0.0019796938526048	0	0.00167588413070046	0	0	0	0.00982602908366824	0.000431297683241487	0	0.00108981099664888	0.0439720669317539	0.00814359325376262	0.618308642376815	0.000179327437006678	0	1.82366885091536e-06	0	0	3.5460227656688e-05	0	0	0.000700896728368478	0	0	0.0430731332748341	0.0878211037593617	0	0	0.0146651343795722	0	0	0.00648111646628094	0
MI29	0.0285336803310795	1.83703076330787e-05	0	0	0.000187336010303	0.0210107308986758	0	0.0621334528134488	0	0.00164520499498261	3.14625791178476e-05	3.62950667601314e-05	0.126674101386071	0	0.000753456796652246	0.00468895247741934	0.00371155614704596	0	0.000301979068199733	0.0894690874847858	0	0.267164490579202	0.0010864528954638	0	0	7.81423533645881e-06	0	0.000227606740655366	0	0	0	0.0393336047523438	0.000118241718906944	0.0484973036946698	0.194516778482776	0.0893713409971561	0	0.000857098233746331	0.00014065623605626	8.46542161449711e-06	0.0133657354485829	0.00610874420131474
MI30	0	0.000216667832045769	0	0	0	1.75064312964733e-06	0	0	0	0	0	0	0	0	0	0	0.842865602337432	0.00169290623270489	0.00011430669846521	0	0	0	0.154401163168486	0.000170979478995561	4.42809732793159e-05	0	0	2.15226125939001e-05	0	0	0	0	0.000147671896936137	0	0	0	0	0	0	0	0	0.000323148125931381
MI31	0	0.00155707705660355	0	0	0.000607115812897376	0.195881208244187	0	0	0	0.000114584409943748	0	0	0.0393987801736426	0	0.000558901598149919	0.00287308303946982	0.00732432424617544	0	0	0.0446889285436423	6.16294669679841e-05	0.492341639335752	0	0	0.0016967436173155	0	0	7.28256549114316e-05	0.000580587908130469	0	0	0	0	0.0042357902387128	0.0849696859008659	0	0	0.11279281813968	0	0	0.0102406454168623	3.63119608976661e-06
MI32	0	0.000227000396236234	0.000276205980098165	0	7.88721520946985e-05	0.29960870819486	9.51376153671451e-06	0.0512546230402164	0	0	0	2.27102694747381e-05	0.0172639990397579	0	8.33732865851872e-05	0.00127821989678761	0.00921048055066604	0	0.00022751188879197	0.0582714825168435	0	0.341489377663598	0	0	0.00066606560608117	0.000332265564206978	0	1.53447766721193e-06	0.000646321993429709	0	3.84642401914483e-05	0.00541554678213214	0.00299069697339624	0.00151698462180581	0.0652984695460743	1.73566473913539e-05	0.000753462634104817	0.101515109149102	0.000274978397964395	5.39454148784319e-05	0.0253656319285928	0.0158110873854341
MI33	0.000108341141438822	5.8104746246519e-05	0	0	0	0.0473480378467686	0.00587231179383442	0.0926920335803738	0.000203870993340651	0.000229728950437627	0	0.000105113099980682	0.0776158358298818	0	0.000491065806819539	0.0034902525757501	0.0170852164275703	2.10831457734765e-05	0.000586999163903639	0.113642089894566	0.00595533298508594	0.202375468633441	0.00648644668124553	0.00053171895393299	1.10963925123561e-06	0.00414510786113841	0	0.000136990009379814	0	3.3490930128202e-05	0.0004065314711345	0.000961620100207148	0	0.0594837252069183	0.192586264784472	0.0151099240586434	0	0.034058762795948	0	0.000132349699783738	0.0150179585025183	0.103027112690086
MI34	0	0.00174123012799275	0	2.20619724545566e-05	7.40044900363172e-05	0.119928066411908	0	0.0891449520541331	0	9.9669804679137e-05	8.43386034819031e-05	0	0.0216588400487961	0	0	0.00084025860574997	0.0271412232068563	0	0.00713308781202143	0.00387386480273708	0	0.267905160305556	0.354203370049576	4.89510636896165e-06	0.000321547299611173	0	0	5.02768216645445e-05	0	4.75913119204604e-07	0	0	0	0	0.00783849303606534	0	0.00105000031614229	0.0859707135304209	0	0	0.0102951225636053	0.000618347117023706
MI35	0.000410579397307874	0.00124852542836527	0	0	0.00016450143340414	0.0880354028658643	0.00708276427804181	0.0538947147004109	0.00010426289621291	5.96654789191245e-05	0.000564563525953388	0	0.0749708203784241	0	0.00020700887347025	0.00422532718677772	0.00131810144446079	0	0.000370734992741543	0.074259823609293	0.0029221926760119	0.362573058609199	1.56748292075666e-05	0	9.05094976824006e-05	0.00315225871760682	0.00040451172148559	1.86075391883371e-05	3.73162063070457e-05	7.83404367277089e-05	1.48658057645954e-05	0	0	0.03301250497423	0.117081569282998	1.53714454164524e-05	0	0.150443504965971	0	0.000191940811844912	0.00167326273592514	0.0213577132547873
MI36	0.00891708216207839	0	0	0	0	0.278645943443756	0.012758057877476	0.0215018811573748	0	0.00424335812228733	0	0	0.00506620983926852	0	0.000785142230117216	0.000644064385143747	0.14366894742516	0.0298802807401339	6.34747923683236e-05	0.0156886139634101	0.00187332540444449	0.161181813270743	0	0	6.06081888420121e-05	0.0119138090127448	0.00289506480417976	0	0.000138723134933997	0	0	0	0.000158175087433967	0.0461790376136264	0.174850427282612	0	0	0.0585525269775546	0.00108531657080096	0	0.0177906533777753	0.0014574631357346
MI37	0.00107964019215194	5.17398378316042e-05	0.0378308708803753	4.73665095363451e-05	0	0.123828233965259	0	0.11633012896205	0	0.00249266256435017	0.000318613786803072	0.000274813221876707	0.00768104468989806	0	0	0.00716411728539844	0.00492544417204216	0.190200219043194	0.00192140496602866	0.00809028729537365	0.00248310852407437	0.104461891557337	0.0480982346421159	0	3.39101147817017e-05	0.000433834166889705	0.000448602560132928	1.80652099581089e-05	0.000551443057045291	0	0.000668109999568052	0	2.52307401649565e-05	0.0135935154171933	0.219615326080067	0	0.00316824086300704	0.0972883211546234	0.00266678831247525	0	0.00253336815848296	0.00167542206991378
MI38	0.00234938528320834	0.000140084823336859	0.00264372419823965	0	0	0.188765572335773	0.0123463568114536	0.128858441673245	0	0.000710875208238836	0	6.45488891846308e-05	0.204879882623523	0	4.05984710388028e-05	0.00332133679778086	0.0184724048139202	0	0.00129238466140188	0.0152073766215982	0.0012883985078923	0.0870508597345939	0.00107016497751458	0	0.000337047702634021	0.00786916948424634	0.0047818768425283	0.000194752071468316	0	0	0	0	0	0.0794624628446109	0.136397162381256	0	0.00113186661419236	0.0428423739909044	0	0	0.0583245272279576	0.000156364408258359
